ProductID,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ProductAdjective,ProductNoun
356,skilful zygote,7,6,66 per C,12.73,20,58,89,false,skilful,zygote
357,hinder mahseer,16,5,37 per K,20.41,55,78,81,false,hinder,mahseer
358,superb cripplers,17,6,87 per y,16.73,87,51,19,false,superb,cripplers
359,lithoid sturdies,23,7,70 per f,49.51,9,39,70,true,lithoid,sturdies
360,prostyle barbels,19,4,05 per t,63.17,43,33,2,false,prostyle,barbels
361,fogless songster,5,6,99 per k,13.86,14,81,63,false,fogless,songster
362,chaffy puler,8,2,30 per n,43.8,85,39,31,true,chaffy,puler
363,addorsed meekness,29,4,11 per Y,22.2,20,84,10,true,addorsed,meekness
364,goateed smaltos,25,6,11 per d,21.6,31,98,97,true,goateed,smaltos
365,dogged farmyard,27,2,76 per W,42,82,67,4,false,dogged,farmyard
366,ctenoid mantraps,4,8,95 per Z,22.16,15,94,11,true,ctenoid,mantraps
367,clingy doorstep,14,1,94 per N,36.48,12,26,64,true,clingy,doorstep
368,bosky frilling,3,2,69 per V,54.88,5,34,67,false,bosky,frilling
369,rayless birdcage,19,10,67 per S,68.99,19,27,23,false,rayless,birdcage
370,unroped forehands,23,4,23 per A,24.54,17,79,42,false,unroped,forehands
371,unfelt swordcraft,16,10,72 per X,41.31,34,99,5,false,unfelt,swordcraft
372,treasured customs,5,1,44 per t,76.69,18,48,10,false,treasured,customs
373,earthward pottle,10,1,26 per I,22.26,7,64,14,false,earthward,pottle
374,dimming nightfalls,8,8,31 per Z,31.57,69,55,85,true,dimming,nightfalls
375,loathful mohairs,13,8,17 per n,27.78,37,42,74,false,loathful,mohairs
376,bouffant northland,23,10,77 per q,97.54,41,86,66,true,bouffant,northland
377,jerky vomers,18,2,20 per q,80.6,39,79,78,true,jerky,vomers
378,singsong blindfold,18,10,05 per X,7.19,81,95,66,false,singsong,blindfold
379,gnomic snorkels,9,2,39 per t,20,6,92,57,false,gnomic,snorkels
380,corrupt clearcoles,12,8,81 per N,5.47,83,95,40,false,corrupt,clearcoles
381,ocker bummers,29,9,53 per n,82.52,50,65,47,true,ocker,bummers
382,untinned shallop,4,10,19 per z,59.63,17,36,31,true,untinned,shallop
383,oozy pulsars,27,8,58 per M,12.52,73,19,1,false,oozy,pulsars
384,gemmy sponsion,12,2,49 per q,12.36,65,50,51,false,gemmy,sponsion
385,fissile wranglers,12,8,30 per A,1.08,28,85,81,true,fissile,wranglers
386,sluttish knacker,25,8,40 per H,20.9,56,63,4,false,sluttish,knacker
387,complete stirring,24,1,77 per g,76.56,80,41,10,false,complete,stirring
388,crudest gabs,19,9,18 per c,53.63,100,41,39,true,crudest,gabs
389,sainted penlight,21,4,71 per e,23.83,64,80,41,true,sainted,penlight
390,improved daring,6,6,26 per j,40.78,10,83,20,false,improved,daring
391,unbathed souchongs,22,6,49 per G,90.67,9,92,72,false,unbathed,souchongs
392,laggard querists,26,2,59 per i,8.93,42,5,44,true,laggard,querists
393,beveled cassis,30,4,52 per q,57.52,42,97,74,true,beveled,cassis
394,benthic tackers,28,5,04 per t,49.16,18,90,8,false,benthic,tackers
395,agape jackdaws,13,2,28 per K,26,56,61,33,false,agape,jackdaws
396,scheming midship,24,10,34 per k,81.29,72,39,39,false,scheming,midship
397,slimmest seizings,2,1,42 per y,27.35,71,52,9,false,slimmest,seizings
398,doggish knockwursts,17,3,28 per P,5.04,69,29,32,true,doggish,knockwursts
399,churlish muddies,11,5,65 per x,80.57,27,64,5,true,churlish,muddies
400,rowdy shashlik,15,4,08 per N,64.22,49,22,94,false,rowdy,shashlik
401,nival argil,23,8,20 per v,37.84,76,86,26,true,nival,argil
402,semi bombshells,15,5,62 per m,28.38,48,60,97,true,semi,bombshells
403,cuboid shellfish,7,6,84 per W,12.99,16,88,16,true,cuboid,shellfish
404,ungyved dauber,20,8,03 per h,27.81,38,94,72,false,ungyved,dauber
405,girlish khalifs,22,2,12 per L,39.82,81,34,87,false,girlish,khalifs
406,panniered hinters,24,2,03 per h,84.29,26,51,45,true,panniered,hinters
407,futile leaning,16,9,76 per R,58.7,51,38,55,true,futile,leaning
408,costal bonehead,17,5,08 per h,26.07,27,69,60,false,costal,bonehead
409,quinsied cripplers,18,3,72 per b,76.29,2,8,64,true,quinsied,cripplers
410,onward coder,2,1,56 per l,29.56,61,51,2,false,onward,coder
411,displeased caning,21,9,90 per U,63.72,26,47,58,false,displeased,caning
412,squeamish ria,28,2,84 per o,3.7,44,78,52,true,squeamish,ria
413,farfetched airlines,15,5,28 per p,93.73,2,65,2,false,farfetched,airlines
414,falser kopeck,17,3,34 per T,65.11,58,17,45,false,falser,kopeck
415,timely jingal,6,10,25 per m,57.02,3,15,12,false,timely,jingal
416,caddish wobblers,21,3,43 per w,15.03,100,62,43,false,caddish,wobblers
417,wiry pastis,6,4,18 per w,11.11,28,50,26,true,wiry,pastis
418,unsmoothed baffler,9,10,07 per T,23.62,27,86,61,false,unsmoothed,baffler
419,dreggy stitchings,17,4,33 per c,53.98,75,9,7,true,dreggy,stitchings
420,masking anil,1,7,95 per w,30.73,64,87,48,true,masking,anil
421,tandem seaports,3,9,47 per u,58.42,46,82,19,true,tandem,seaports
422,moonish yawpers,4,7,21 per g,68.33,58,57,8,false,moonish,yawpers
423,haemic subsoils,6,10,33 per G,46.11,73,61,45,true,haemic,subsoils
424,burly hansoms,2,2,25 per d,27.11,78,16,28,false,burly,hansoms
425,bogus married,14,5,95 per B,98.1,31,12,83,true,bogus,married
426,coreless malkin,29,6,79 per X,44.85,16,70,22,true,coreless,malkin
427,toylike yaffle,4,7,22 per T,55.75,42,40,82,true,toylike,yaffle
428,nodose stopings,25,6,77 per H,7.89,40,72,81,true,nodose,stopings
429,mesarch brinjal,27,3,17 per T,57,60,58,58,true,mesarch,brinjal
430,eastbound loadstones,5,8,34 per M,18.82,10,24,88,false,eastbound,loadstones
431,footsore tenures,30,7,31 per d,54.29,47,64,55,false,footsore,tenures
432,ruttish landgrave,26,7,93 per E,65.5,96,21,82,true,ruttish,landgrave
433,sulcate coonhounds,22,5,17 per h,25.79,80,71,73,true,sulcate,coonhounds
434,untame phyles,12,6,82 per B,90.6,92,31,43,true,untame,phyles
435,leisured cloture,16,7,54 per U,39.01,4,13,25,true,leisured,cloture
436,premier distaste,19,9,43 per R,45.64,39,7,26,false,premier,distaste
437,filthy bireme,27,7,26 per h,82.18,46,75,31,true,filthy,bireme
438,surly craver,26,3,20 per l,41.1,96,11,32,true,surly,craver
439,unfished caftans,26,9,41 per p,76.43,35,58,47,false,unfished,caftans
440,besprent dashboard,22,2,86 per M,43.08,36,97,29,true,besprent,dashboard
441,ceaseless broadcast,2,6,86 per x,2.11,69,26,10,true,ceaseless,broadcast
442,kookie doublet,3,10,26 per x,76.78,4,46,10,false,kookie,doublet
443,unmarked burweeds,21,7,06 per Y,18.52,6,96,34,false,unmarked,burweeds
444,knifeless template,12,7,78 per z,13.4,48,43,49,true,knifeless,template
445,sicklied plainness,6,2,23 per F,47.33,56,79,36,true,sicklied,plainness
446,stannous fragments,8,10,76 per b,4.42,61,24,71,true,stannous,fragments
447,mettled fibril,15,8,95 per s,7.1,25,92,10,false,mettled,fibril
448,inapt guiro,13,2,49 per O,13.12,75,80,24,true,inapt,guiro
449,accurst rethink,18,7,19 per a,95.91,91,4,66,false,accurst,rethink
450,battled alar,30,7,16 per h,7.59,94,3,43,true,battled,alar
451,sluicing wayside,4,10,66 per I,53.93,20,57,34,false,sluicing,wayside
452,whity pretzels,19,10,42 per c,80.43,9,34,99,false,whity,pretzels
453,hurried jereed,26,8,45 per c,22.87,44,13,25,false,hurried,jereed
454,frontier dreadnought,12,3,54 per z,83.83,58,75,95,true,frontier,dreadnought
455,snappish blockade,11,2,67 per x,61.16,14,60,73,false,snappish,blockade
456,longish peetweets,10,5,28 per Y,32.33,100,56,4,true,longish,peetweets
457,hurtling ovens,6,7,66 per v,49.95,37,86,18,false,hurtling,ovens
458,vibrant clingstones,14,2,16 per V,16.08,19,13,32,true,vibrant,clingstones
459,suchlike madam,15,7,95 per W,62.21,57,70,78,true,suchlike,madam
460,sigmate crista,1,6,51 per V,54.83,46,96,32,true,sigmate,crista
461,adept helmets,27,8,00 per w,53.27,60,14,35,true,adept,helmets
462,clotty broomrapes,18,5,15 per P,26.72,60,38,32,true,clotty,broomrapes
463,parlous stative,3,9,92 per m,3.51,96,46,46,false,parlous,stative
464,graveless racings,1,2,56 per p,31.13,60,100,65,true,graveless,racings
465,premed tores,11,7,85 per G,61.42,58,97,35,false,premed,tores
466,scanty laggens,12,1,32 per t,19.05,52,2,10,false,scanty,laggens
467,unlike amirs,1,4,99 per i,29.29,54,50,4,true,unlike,amirs
468,stealthy support,6,8,82 per S,29.63,93,12,62,false,stealthy,support
469,sunless stoas,7,4,00 per m,39.93,82,73,87,false,sunless,stoas
470,designed projects,28,3,16 per w,44.92,62,33,20,false,designed,projects
471,limbate shoran,29,4,73 per x,92.2,35,27,11,false,limbate,shoran
472,amber moonset,10,6,40 per g,59.37,69,34,62,false,amber,moonset
473,increased yodels,9,6,80 per v,39.47,88,22,96,false,increased,yodels
474,bovine pryings,9,8,57 per F,46.67,24,50,75,false,bovine,pryings
475,swordlike prober,23,1,51 per b,63.93,18,68,46,false,swordlike,prober
476,rugose burlap,5,10,99 per K,69.21,28,66,43,false,rugose,burlap
477,unblown chippie,8,10,37 per O,57.56,46,86,6,false,unblown,chippie
478,thudding chisels,1,10,31 per N,72.56,64,21,98,true,thudding,chisels
479,maungy rustler,10,7,98 per s,60.34,38,10,20,false,maungy,rustler
480,sparsest tinware,25,1,41 per l,78.6,16,18,96,true,sparsest,tinware
481,cloudy censure,13,5,28 per o,38.24,74,86,86,true,cloudy,censure
482,clankless computes,29,1,61 per L,70.16,66,25,59,false,clankless,computes
483,seaboard despatch,20,8,55 per u,76.55,31,80,43,true,seaboard,despatch
484,saucy vileness,10,9,28 per l,82.17,2,55,94,false,saucy,vileness
485,useful saurel,3,4,56 per J,82.03,38,66,87,true,useful,saurel
486,speedy mangroves,28,9,78 per e,83.4,96,89,62,true,speedy,mangroves
487,draughty emeus,20,9,85 per O,95.14,27,8,31,false,draughty,emeus
488,contrate voyage,3,3,73 per g,56.46,43,81,81,true,contrate,voyage
489,spurless rebbe,25,6,51 per s,23.82,19,32,16,true,spurless,rebbe
490,modish poddy,7,4,95 per B,34.4,41,5,70,true,modish,poddy
491,ethic sophism,14,1,81 per o,30.3,50,68,89,false,ethic,sophism
492,histie pantler,24,1,32 per V,36.23,45,25,49,true,histie,pantler
493,notchy scandal,19,9,98 per r,72.5,27,15,60,false,notchy,scandal
494,donnard seigneur,12,2,96 per D,67.41,9,66,80,true,donnard,seigneur
495,unplumed foxings,28,8,80 per q,45.8,8,49,18,false,unplumed,foxings
496,varus demobs,30,8,53 per z,34.7,15,74,31,false,varus,demobs
497,outcast sidles,2,1,93 per e,64.83,77,52,23,false,outcast,sidles
498,revealed bonehead,5,8,70 per g,23.52,77,9,90,true,revealed,bonehead
499,votive confab,26,1,86 per d,66.2,39,47,12,false,votive,confab
500,erose likins,5,3,84 per A,47.84,71,45,33,true,erose,likins
501,thetic venders,11,7,21 per X,29.24,78,20,35,false,thetic,venders
502,sodden paten,10,8,64 per E,58.37,42,97,9,false,sodden,paten
503,talking gulley,20,9,06 per V,60.86,22,92,92,false,talking,gulley
504,gripping spearwort,20,7,75 per z,63.8,85,97,13,true,gripping,spearwort
505,upstream mullahs,5,3,32 per S,78.11,15,59,50,false,upstream,mullahs
506,silvan haemangioma,16,6,59 per c,79.21,70,9,21,false,silvan,haemangioma
507,bosomed bugbanes,30,5,23 per X,90.96,91,58,23,false,bosomed,bugbanes
508,plucky sarcode,19,9,80 per O,80.99,46,18,74,true,plucky,sarcode
509,scampish duns,24,2,43 per v,58.21,97,93,65,true,scampish,duns
510,shabby schilling,11,1,90 per a,76.18,68,79,31,true,shabby,schilling
511,downstair raving,4,2,58 per j,71.55,14,84,9,false,downstair,raving
512,plaguy cutey,17,6,41 per C,53.92,34,14,45,false,plaguy,cutey
513,crowing barters,14,8,60 per l,50.13,48,52,79,false,crowing,barters
514,proven changers,24,7,26 per B,55.37,8,14,42,true,proven,changers
515,unboned zeniths,26,5,36 per x,71.52,12,37,73,false,unboned,zeniths
516,karmic redwoods,13,3,10 per l,64.51,55,72,45,true,karmic,redwoods
517,rimless bondman,26,8,71 per x,27.57,84,53,2,true,rimless,bondman
518,bouncy haters,15,8,45 per E,97.14,93,70,29,true,bouncy,haters
519,diverse meshed,2,4,88 per n,24.76,91,78,16,false,diverse,meshed
520,umbrose lambkin,7,4,57 per p,47.06,46,25,43,false,umbrose,lambkin
521,ungilt backveld,29,3,75 per D,91.92,71,35,20,true,ungilt,backveld
522,lamest ronin,8,7,00 per c,22.66,61,90,25,false,lamest,ronin
523,flawless girder,9,1,70 per W,67.51,31,100,47,false,flawless,girder
524,coldish tanists,28,4,07 per h,71.4,45,30,92,true,coldish,tanists
525,mirthless eyelids,6,4,08 per S,37.24,17,7,99,false,mirthless,eyelids
526,unsought shikar,25,8,12 per H,10.33,23,50,57,false,unsought,shikar
527,tricksome supplies,7,9,03 per v,51.46,84,69,29,true,tricksome,supplies
528,uncocked fresher,23,10,85 per Q,10.67,76,61,70,true,uncocked,fresher
529,deject cancroid,8,10,03 per G,89.94,66,63,99,true,deject,cancroid
530,seral pastas,16,4,60 per C,16.94,7,93,59,false,seral,pastas
531,dimply wellness,26,9,14 per U,76.6,81,98,66,false,dimply,wellness
532,rudish porgy,26,7,69 per s,24.41,73,84,87,true,rudish,porgy
533,skillful paternosters,17,9,99 per t,78.61,63,54,63,false,skillful,paternosters
534,seely banians,28,4,31 per j,54.86,85,94,87,true,seely,banians
535,unsized sliver,10,8,76 per N,25.66,78,68,1,false,unsized,sliver
536,downbeat cutback,12,8,27 per x,84.84,40,87,100,false,downbeat,cutback
537,unscorched sunburns,13,1,75 per u,34.57,55,3,17,true,unscorched,sunburns
538,leggy mongers,18,1,97 per h,98.86,27,36,16,true,leggy,mongers
539,pennoned fangle,6,6,46 per s,44.28,9,21,4,false,pennoned,fangle
540,valvar anlace,2,2,71 per z,21.01,14,30,20,false,valvar,anlace
541,coltish catarrh,10,7,84 per P,48.31,93,40,33,true,coltish,catarrh
542,volar jackpot,10,1,31 per e,29.03,60,36,66,true,volar,jackpot
543,pillared mugger,4,3,78 per v,6.94,66,1,89,true,pillared,mugger
544,spurless forbears,30,9,74 per g,57.8,50,48,33,true,spurless,forbears
545,liney kickshaw,23,4,46 per m,1.61,17,34,29,false,liney,kickshaw
546,defined stampede,25,10,05 per c,87.69,62,2,50,true,defined,stampede
547,southpaw deltoid,3,6,23 per l,9.32,6,30,61,false,southpaw,deltoid
548,tumbling geoid,12,6,87 per B,95.36,59,96,100,false,tumbling,geoid
549,agreed madman,13,9,31 per c,1.15,91,1,15,false,agreed,madman
550,pious tranter,9,1,65 per b,29.04,71,54,11,false,pious,tranter
551,parotid mainsails,19,6,51 per i,32.81,14,98,42,true,parotid,mainsails
552,soothing pointel,27,4,44 per k,75.33,26,17,44,true,soothing,pointel
553,gyrose bathrooms,23,6,60 per U,74.06,5,99,50,true,gyrose,bathrooms
554,impure being,30,10,45 per E,69.01,10,38,56,false,impure,being
555,minion thruster,8,4,75 per r,99.44,57,11,40,false,minion,thruster
556,garni crochet,16,1,77 per O,8.16,64,11,58,false,garni,crochet
557,cranky kasha,9,5,13 per P,73.97,89,2,19,true,cranky,kasha
558,hawkish capsid,23,10,16 per O,87.83,45,23,11,true,hawkish,capsid
559,unfunded roomette,28,9,59 per N,91.03,13,89,100,true,unfunded,roomette
560,cheerly culverts,4,3,84 per n,51.12,85,24,43,false,cheerly,culverts
561,mottled supes,11,5,79 per u,56.24,8,51,21,true,mottled,supes
562,pongid bluebirds,27,7,69 per c,16.65,24,95,87,false,pongid,bluebirds
563,dwarfish chequers,10,3,58 per c,38.45,84,27,31,false,dwarfish,chequers
564,aftmost krumhorn,13,9,08 per W,50.65,40,2,17,true,aftmost,krumhorn
565,scanty hatchways,2,2,90 per v,92.9,30,43,87,true,scanty,hatchways
566,bardy nightwear,16,5,92 per y,49.82,78,86,25,true,bardy,nightwear
567,sigmate thornback,4,2,66 per K,97.53,5,83,1,true,sigmate,thornback
568,breathy release,3,4,81 per f,80.8,10,64,5,false,breathy,release
569,commie diploid,3,8,14 per e,4.94,27,5,18,true,commie,diploid
570,tactless sourdines,3,2,83 per q,80.43,86,24,67,false,tactless,sourdines
571,doleful granter,7,5,28 per z,22.86,53,92,66,false,doleful,granter
572,rampant downstairs,8,1,93 per J,76.93,25,12,75,true,rampant,downstairs
573,pompous backstop,11,1,63 per R,86.25,46,23,27,false,pompous,backstop
574,wavelike baboons,6,9,55 per H,46.54,72,15,6,false,wavelike,baboons
575,aidful headspring,19,1,61 per l,52.17,60,29,62,false,aidful,headspring
576,beaded soddy,18,9,04 per a,50.05,9,61,93,true,beaded,soddy
577,hobnailed winner,24,10,18 per U,49.12,16,52,93,false,hobnailed,winner
578,stubby douceur,29,2,65 per J,65.48,31,44,6,false,stubby,douceur
579,stirring clergies,26,6,38 per l,2.83,86,48,18,false,stirring,clergies
580,fistic combos,18,8,38 per Y,50.49,69,73,50,false,fistic,combos
581,dovish carats,20,3,76 per y,74.91,34,54,75,true,dovish,carats
582,unlet dorsum,17,1,12 per h,30.73,1,74,23,false,unlet,dorsum
583,scary bookshelf,3,5,61 per R,51.88,21,63,9,true,scary,bookshelf
584,lathlike juggle,3,5,85 per Q,65.66,8,16,52,true,lathlike,juggle
585,cranky lentoid,26,3,75 per P,2.88,14,46,77,true,cranky,lentoid
586,forfeit bather,10,3,76 per Z,15.65,74,19,20,false,forfeit,bather
587,asphalt piecer,4,8,21 per w,28.81,86,55,72,true,asphalt,piecer
588,fructed shellbacks,26,9,94 per K,8.94,81,44,4,false,fructed,shellbacks
589,fucoid sheepwalk,29,4,69 per e,87.95,1,86,29,true,fucoid,sheepwalk
590,chipper gathers,29,5,42 per I,5.85,8,9,77,true,chipper,gathers
591,messy pratique,9,2,35 per G,30.96,57,2,84,true,messy,pratique
592,faithful ladies,2,2,84 per t,79.42,56,58,50,false,faithful,ladies
593,backstairs cuties,13,2,69 per A,50.56,41,41,25,true,backstairs,cuties
594,turbid ceres,29,8,29 per Q,70.07,13,12,91,true,turbid,ceres
595,flukey airbursts,24,1,99 per q,96.32,60,85,47,true,flukey,airbursts
596,enhanced reproach,18,10,55 per B,32.48,28,53,21,false,enhanced,reproach
597,toothy bizone,7,2,29 per n,21.57,29,17,97,false,toothy,bizone
598,unwept sceptres,2,5,84 per C,36.28,76,37,67,false,unwept,sceptres
599,immersed pander,3,3,58 per L,57.17,20,31,63,true,immersed,pander
600,undamped gorgons,25,1,74 per u,76.98,43,53,27,true,undamped,gorgons
601,quirky drawers,1,10,29 per v,58.86,41,28,67,true,quirky,drawers
602,goodish doublers,28,10,68 per N,45.74,66,77,78,true,goodish,doublers
603,oblong swallets,13,5,78 per k,76.86,14,58,33,true,oblong,swallets
604,thorny shindies,14,4,98 per H,40.03,79,11,85,true,thorny,shindies
605,driftless mambos,9,3,50 per K,94.87,92,21,84,false,driftless,mambos
606,sombre stencil,10,1,41 per L,26.21,25,19,53,true,sombre,stencil
607,goddamned fighters,8,4,07 per I,47.13,38,93,37,true,goddamned,fighters
608,fibered primate,27,10,98 per P,55.87,79,66,37,false,fibered,primate
609,horsy closers,5,5,17 per Z,46.73,95,39,70,true,horsy,closers
610,jadish purpures,11,7,64 per c,65.27,52,52,47,true,jadish,purpures
611,bulbous gaskin,26,1,51 per R,37.76,88,17,60,false,bulbous,gaskin
612,feeblish protest,28,3,97 per O,50.03,79,28,84,false,feeblish,protest
613,sighted conduits,13,2,34 per z,10,2,35,53,true,sighted,conduits
614,sickly scanty,5,6,69 per l,35.65,83,31,40,false,sickly,scanty
615,classy upsprings,3,10,39 per f,44.77,49,78,91,true,classy,upsprings
616,daimen tsardom,20,7,49 per H,68.69,15,11,60,true,daimen,tsardom
617,towy ratings,14,2,25 per R,75.05,47,38,100,false,towy,ratings
618,sniffy testee,12,4,32 per G,87.04,89,30,13,false,sniffy,testee
619,mucoid languette,5,2,00 per Y,82.21,18,73,35,true,mucoid,languette
620,gruffish cartouches,6,7,03 per E,23.16,24,69,38,false,gruffish,cartouches
621,bombproof bronzings,2,2,34 per r,49.68,88,99,44,false,bombproof,bronzings
622,unhanged rabbles,22,9,53 per G,47.83,88,18,85,true,unhanged,rabbles
623,trochoid grovet,17,1,27 per a,25.33,47,85,36,false,trochoid,grovet
624,practised wainscots,29,5,48 per M,27.05,78,1,5,false,practised,wainscots
625,joyful pulka,8,10,34 per X,55.86,53,94,97,true,joyful,pulka
626,lipoid allheal,1,8,73 per v,74.68,30,31,20,true,lipoid,allheal
627,petalled scutter,27,2,48 per A,89.38,12,49,88,false,petalled,scutter
628,adjunct grousers,5,7,43 per b,10.22,83,5,21,false,adjunct,grousers
629,stylar cruiseway,17,7,50 per J,28.12,78,88,85,false,stylar,cruiseway
630,ingrate background,25,9,54 per w,87.59,100,44,73,true,ingrate,background
631,hateful ashlar,12,9,14 per g,40.75,94,92,8,true,hateful,ashlar
632,ramstam hider,7,4,95 per t,61.92,37,15,35,true,ramstam,hider
633,allowed woolen,6,5,21 per s,27.36,60,33,33,true,allowed,woolen
634,nary gosling,7,8,23 per E,76.36,8,50,22,true,nary,gosling
635,faunal fraggings,26,2,94 per j,8.3,20,8,53,false,faunal,fraggings
636,caring muncher,27,4,52 per L,85.63,4,40,7,false,caring,muncher
637,roundish downhills,23,8,90 per R,74.04,59,24,66,false,roundish,downhills
638,pucka dorser,1,4,24 per D,69.7,29,52,23,true,pucka,dorser
639,nymphal looby,12,3,39 per J,73.1,62,23,39,true,nymphal,looby
640,guideless rippler,29,3,10 per o,53.64,29,78,57,true,guideless,rippler
641,inspired wastelot,13,8,26 per O,85.87,88,11,29,true,inspired,wastelot
642,humdrum kazoos,30,2,32 per t,7.11,5,78,19,true,humdrum,kazoos
643,caboched seizure,3,4,25 per S,59.87,20,25,77,true,caboched,seizure
644,lotic kiangs,16,6,00 per h,21.64,17,71,59,true,lotic,kiangs
645,countless knaidel,24,1,40 per t,68.27,55,1,3,true,countless,knaidel
646,lordless remnant,17,1,50 per L,15.79,25,91,84,false,lordless,remnant
647,ungraced earners,1,10,56 per A,26.95,94,99,4,true,ungraced,earners
648,prowessed reptiles,18,5,55 per Y,95.79,37,69,95,true,prowessed,reptiles
649,goosy puler,7,10,70 per U,97.89,12,24,51,true,goosy,puler
650,boughten dealers,30,2,68 per H,94.33,30,40,56,true,boughten,dealers
651,fetching dados,20,10,91 per d,44.04,75,2,33,false,fetching,dados
652,contrived fetas,4,9,00 per U,55.3,57,78,90,false,contrived,fetas
653,peevish synod,28,1,74 per s,90.29,10,86,24,true,peevish,synod
654,flaxen landfalls,17,1,54 per q,73.36,42,23,99,false,flaxen,landfalls
655,toothy warehouse,14,1,16 per m,54.16,93,62,4,true,toothy,warehouse
656,undreamed facture,30,1,89 per A,68.39,55,70,11,false,undreamed,facture
657,themeless mainspring,25,5,73 per E,71.76,2,50,2,false,themeless,mainspring
658,thinking wagtail,25,7,84 per B,47.83,28,1,73,true,thinking,wagtail
659,profound crumpets,16,1,87 per y,69.47,27,40,100,false,profound,crumpets
660,eightfold tinges,3,3,06 per V,89.51,51,89,43,false,eightfold,tinges
661,grapy catchwords,3,8,32 per j,47.81,22,46,62,false,grapy,catchwords
662,risen torses,3,3,32 per w,80,75,30,15,true,risen,torses
663,unhewn tourism,10,10,96 per c,93,39,32,14,true,unhewn,tourism
664,unshared kerchief,2,10,15 per f,8.33,5,13,43,true,unshared,kerchief
665,pewter pewter,12,5,25 per P,83.36,42,87,93,false,pewter,pewter
666,craggy fireboats,13,1,95 per H,29.6,73,4,53,false,craggy,fireboats
667,stripy caret,3,8,94 per n,56.29,92,31,26,false,stripy,caret
668,taming endive,23,5,00 per j,9.57,41,29,63,false,taming,endive
669,tuneless canon,23,10,17 per X,92.04,51,18,47,true,tuneless,canon
670,unhung tetrodes,10,5,24 per F,2.69,67,62,56,false,unhung,tetrodes
671,unfooled bigots,14,2,97 per J,10.29,23,75,71,true,unfooled,bigots
672,cooking locksmith,2,4,25 per E,43.37,39,17,83,false,cooking,locksmith
673,chaffy cretin,27,10,63 per K,46.87,24,66,10,true,chaffy,cretin
674,bunchy kulaks,18,5,55 per O,92,96,51,86,false,bunchy,kulaks
675,meaty turbans,29,5,98 per R,51.61,62,6,43,false,meaty,turbans
676,transient dunghills,18,1,36 per k,62.8,80,99,69,false,transient,dunghills
677,squamate keeshond,20,1,24 per R,82.18,75,70,97,false,squamate,keeshond
678,clawless perron,23,4,70 per g,6.47,5,24,95,false,clawless,perron
679,mistyped kingcups,9,6,39 per u,99.74,61,100,2,false,mistyped,kingcups
680,splanchnic fizzles,29,5,69 per C,64.2,9,18,96,true,splanchnic,fizzles
681,systemless sulfone,28,4,19 per a,81.34,82,40,8,false,systemless,sulfone
682,gyrate jato,14,7,53 per L,70.44,26,95,28,false,gyrate,jato
683,haughty natters,21,9,35 per n,38.52,47,100,65,false,haughty,natters
684,comely planter,4,4,74 per E,70.03,54,13,5,false,comely,planter
685,diploid transplants,30,6,96 per M,99.58,11,18,29,true,diploid,transplants
686,galore arracks,4,7,03 per G,96.42,6,71,77,true,galore,arracks
687,zinky coursers,25,4,81 per a,84.77,74,88,63,true,zinky,coursers
688,tripping emblems,22,7,35 per a,33.52,94,49,74,true,tripping,emblems
689,yonder lottos,3,10,90 per w,4.31,9,58,86,false,yonder,lottos
690,sandy mullions,30,2,59 per J,79.91,82,81,9,true,sandy,mullions
691,branny keystone,27,6,68 per S,27.32,94,49,96,true,branny,keystone
692,unlearnt cottas,3,7,90 per x,99.57,30,64,65,true,unlearnt,cottas
693,swinish bowsprits,27,6,80 per O,38.06,67,1,84,false,swinish,bowsprits
694,foresaid bandstand,13,9,28 per t,70.12,51,42,80,true,foresaid,bandstand
695,monied duomos,1,6,28 per v,11.89,17,4,28,false,monied,duomos
696,dotted plushness,16,2,41 per j,65.68,52,16,91,false,dotted,plushness
697,thirteen cheetahs,5,8,09 per i,17.29,18,95,67,false,thirteen,cheetahs
698,bifid touchers,21,2,97 per U,22.63,45,90,73,true,bifid,touchers
699,giving gingko,29,9,65 per l,34.11,11,39,1,true,giving,gingko
700,rayless scrubber,27,2,36 per F,4.41,67,81,56,false,rayless,scrubber
701,stotious bretons,12,6,58 per p,23.88,52,30,2,true,stotious,bretons
702,busied wriggler,14,8,47 per z,18.06,30,55,39,true,busied,wriggler
703,cuspate misplay,27,8,31 per f,90.69,73,63,49,true,cuspate,misplay
704,unmet tethers,25,8,29 per O,74.66,11,17,69,false,unmet,tethers
705,scabby bloaters,27,3,99 per O,77.96,92,74,83,true,scabby,bloaters
706,headmost admass,25,2,67 per F,70.96,74,72,17,true,headmost,admass
707,acorned capsule,3,6,43 per z,75.14,55,96,87,false,acorned,capsule
708,arranged roadwork,1,5,78 per a,11.33,15,54,12,true,arranged,roadwork
709,uptown kukris,16,6,57 per T,25.75,40,15,52,false,uptown,kukris
710,sceptral fantom,29,1,27 per g,53.56,18,26,97,false,sceptral,fantom
711,inwrought looby,28,1,44 per x,32.98,89,71,92,false,inwrought,looby
712,babbling stancher,28,9,97 per u,68.7,1,52,86,true,babbling,stancher
713,birdlike counting,22,3,62 per Q,73.95,56,74,97,true,birdlike,counting
714,parklike whitings,5,4,77 per r,63.31,100,4,63,false,parklike,whitings
715,sphery gallop,23,10,58 per J,1.69,38,56,82,true,sphery,gallop
