ProductID,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ProductAdjective,ProductNoun
927,male scubas,876,63,01 per f,64.22,19,53,55,true,male,scubas
928,causal outing,2014,234,06 per v,77.61,52,63,64,false,causal,outing
929,occult gens,2774,379,84 per h,40.76,89,98,14,false,occult,gens
930,hatching porgies,911,230,10 per d,30.24,34,87,37,true,hatching,porgies
931,enceinte titfer,1255,130,47 per i,99.59,50,51,62,true,enceinte,titfer
932,bowing scraper,19,257,86 per s,33.42,52,12,58,true,bowing,scraper
933,frowzy hepar,1933,664,60 per d,23.92,37,36,94,true,frowzy,hepar
934,cordial trapeses,2772,90,64 per y,88.02,93,73,13,false,cordial,trapeses
935,termless blasters,2268,45,91 per A,74.96,52,51,74,true,termless,blasters
936,furcate tsarist,715,420,68 per N,24.6,76,51,76,false,furcate,tsarist
937,bonzer poachers,2661,247,73 per z,84.96,27,27,45,false,bonzer,poachers
938,flawless retro,143,51,02 per Q,79.33,94,71,28,false,flawless,retro
939,tensest wholefood,1747,274,33 per S,71.97,47,99,48,true,tensest,wholefood
940,rightful coupons,2697,196,03 per K,51.52,61,91,7,true,rightful,coupons
941,longwall upshot,449,224,13 per O,70.47,99,38,1,true,longwall,upshot
942,migrant muskegs,815,700,75 per h,83.58,57,28,77,true,migrant,muskegs
943,sidelong lifeguards,170,519,28 per E,40.3,95,55,89,false,sidelong,lifeguards
944,asprawl raiders,2228,511,22 per b,24.73,82,45,64,true,asprawl,raiders
945,unsprung ephebe,792,196,62 per C,51.09,33,15,91,true,unsprung,ephebe
946,indign brightwork,1270,730,70 per C,75.11,15,32,83,false,indign,brightwork
947,lignite blockheads,2802,746,41 per q,49.85,76,93,13,false,lignite,blockheads
948,voiceless godlings,2625,395,76 per r,6.51,98,92,23,true,voiceless,godlings
949,unmeant challah,1094,213,29 per g,27.29,39,82,27,false,unmeant,challah
950,avowed moxas,1986,317,98 per F,42.18,23,44,67,false,avowed,moxas
951,nippy workloads,843,14,59 per w,37.03,15,18,13,true,nippy,workloads
952,rampant reptiles,426,170,26 per P,20.15,45,59,21,true,rampant,reptiles
953,unmoaned gabbler,812,691,73 per l,76.88,78,18,51,true,unmoaned,gabbler
954,frontless proofing,2753,308,58 per O,13.43,41,50,76,false,frontless,proofing
955,jellied wholefoods,2171,626,56 per F,44.1,70,63,19,false,jellied,wholefoods
956,punctate lamed,1922,449,61 per p,20.04,70,56,74,true,punctate,lamed
957,lento bowpot,1014,441,52 per h,49.06,46,47,7,true,lento,bowpot
958,unsized ginghams,2093,501,91 per H,2.03,72,52,18,false,unsized,ginghams
959,worthless billheads,94,721,84 per g,91.55,32,69,47,true,worthless,billheads
960,peewee cranny,2886,487,22 per s,75.65,43,52,51,true,peewee,cranny
961,chevroned hippy,2378,499,54 per a,22.44,62,80,64,true,chevroned,hippy
962,dapple segments,1711,518,78 per q,49.54,12,69,58,false,dapple,segments
963,nubile gasket,462,35,38 per Y,97.66,20,38,7,false,nubile,gasket
964,woodwind biome,1287,209,03 per X,30.26,22,42,14,false,woodwind,biome
965,cragged bosoms,583,27,15 per Z,65.05,80,79,23,true,cragged,bosoms
966,caboched sailer,805,278,18 per L,6.23,76,2,66,false,caboched,sailer
967,ovoid zithern,1359,165,95 per o,91.37,84,80,32,true,ovoid,zithern
968,priestly cruiser,696,242,59 per L,98.62,43,88,29,false,priestly,cruiser
969,vaunting pinball,2298,765,02 per d,16.44,96,77,15,false,vaunting,pinball
970,naive houseman,409,28,33 per D,27.14,14,33,93,true,naive,houseman
971,doggoned mintage,646,456,24 per J,32.44,93,65,79,false,doggoned,mintage
972,gripping beeswax,489,215,99 per h,3.65,68,99,25,false,gripping,beeswax
973,aglow tahsils,2524,646,66 per K,31.21,85,71,90,true,aglow,tahsils
974,toilful pita,41,339,15 per S,31.71,43,60,92,false,toilful,pita
975,ecru sixteens,1017,31,24 per T,85.02,52,49,75,true,ecru,sixteens
976,contained tootle,2633,393,41 per i,64.84,69,13,27,false,contained,tootle
977,churchy blockheads,1852,616,79 per i,43.49,45,62,27,true,churchy,blockheads
978,mastless sluggard,2767,687,76 per A,46.85,33,77,39,true,mastless,sluggard
979,rubbly horsing,1707,706,58 per a,42.14,96,15,38,true,rubbly,horsing
980,pukka kestrels,1182,104,68 per r,77.44,48,68,60,false,pukka,kestrels
981,squeamish petard,1829,229,64 per y,67.36,5,8,87,false,squeamish,petard
982,moonlit steeples,163,235,16 per W,62.98,77,15,90,false,moonlit,steeples
983,sweeping bulrush,595,638,53 per S,73.54,22,11,41,false,sweeping,bulrush
984,egal duet,982,224,74 per o,18.14,4,27,24,true,egal,duet
985,alight caracks,878,279,70 per L,45.39,87,16,58,false,alight,caracks
986,fourscore dunlins,1346,276,56 per m,16.5,73,49,10,false,fourscore,dunlins
987,gabbroid backache,1805,399,81 per b,83.51,92,93,20,false,gabbroid,backache
988,gladsome brattle,1901,731,37 per G,32.35,97,48,22,true,gladsome,brattle
989,nubile morgens,551,296,71 per r,11.27,22,51,77,false,nubile,morgens
990,saline damfool,1114,145,85 per E,54.84,1,35,37,true,saline,damfool
991,valid filasse,2471,393,80 per u,58.78,38,87,60,true,valid,filasse
992,arranged kadi,547,321,64 per v,6.34,16,75,52,false,arranged,kadi
993,casteless lozenge,1801,223,74 per b,65.77,16,1,98,true,casteless,lozenge
994,mustached greenlets,848,243,77 per k,97.14,59,84,75,false,mustached,greenlets
995,sleazy regal,216,364,47 per q,77.98,40,44,54,true,sleazy,regal
996,blushless playa,2597,570,21 per Y,42.73,22,67,52,false,blushless,playa
997,unmourned meanie,2628,155,30 per R,5.93,94,50,71,true,unmourned,meanie
998,worshipped kantars,2345,544,35 per t,3.23,63,48,11,false,worshipped,kantars
999,shaping raters,363,111,05 per B,48.77,5,18,34,true,shaping,raters
1000,composed chicane,1343,650,12 per T,46.17,71,91,14,false,composed,chicane
1001,blissless likin,521,26,83 per f,15.83,25,69,33,false,blissless,likin
1002,goosy kissel,1456,294,16 per P,96.02,50,69,71,false,goosy,kissel
1003,storeyed sweeties,176,400,55 per Q,64.44,31,5,14,true,storeyed,sweeties
1004,trashy strokings,691,211,64 per d,67.22,97,84,99,true,trashy,strokings
1005,accurst fribble,2878,272,14 per z,79.76,27,66,10,false,accurst,fribble
1006,grouty faqir,42,68,15 per d,19.6,63,30,95,false,grouty,faqir
1007,glandered lesson,926,311,63 per y,13.41,29,47,85,false,glandered,lesson
1008,maintained bovates,830,579,06 per g,58.02,47,19,46,true,maintained,bovates
1009,federalist babas,785,360,19 per V,18.68,65,59,3,true,federalist,babas
1010,crusty breadfruit,619,150,80 per o,86.73,37,43,28,false,crusty,breadfruit
1011,unguessed springtides,1310,348,02 per p,17.83,42,64,21,false,unguessed,springtides
1012,dermal wheelworks,2275,421,42 per Z,33.01,41,66,9,false,dermal,wheelworks
1013,obverse gapeworm,41,781,46 per R,40.49,42,13,50,false,obverse,gapeworm
1014,cushy caroche,1054,528,49 per b,29.91,17,75,100,false,cushy,caroche
1015,undrained baccy,1354,663,24 per m,50.39,88,44,46,true,undrained,baccy
1016,snarly civvies,2885,63,69 per f,53.54,69,31,7,false,snarly,civvies
1017,crural floggings,91,557,50 per w,82.77,33,85,16,true,crural,floggings
1018,setose donees,1099,137,93 per k,28.93,28,26,19,true,setose,donees
1019,fecund amuck,662,560,02 per m,94.79,4,58,21,false,fecund,amuck
1020,manky fledglings,965,559,60 per Y,53.55,96,85,72,false,manky,fledglings
1021,ahorse yardbirds,737,520,13 per c,53.18,43,59,48,true,ahorse,yardbirds
1022,damaged arrear,1533,424,70 per P,37.66,18,39,65,true,damaged,arrear
1023,tensing strivers,1553,93,25 per v,22.54,89,51,81,true,tensing,strivers
1024,scientific notches,1147,734,20 per F,55.54,93,76,77,true,scientific,notches
1025,piebald ennage,2672,141,81 per u,43.32,79,86,37,true,piebald,ennage
1026,chapeless puccoons,1948,472,82 per y,53.76,46,20,50,true,chapeless,puccoons
1027,caboshed tolbooths,413,434,32 per k,73.96,51,85,33,true,caboshed,tolbooths
1028,typal pattern,2264,430,92 per l,32.94,89,90,13,true,typal,pattern
1029,dermic lunate,2619,456,84 per K,55.34,58,11,11,false,dermic,lunate
1030,fireproof keenness,201,687,60 per f,46.93,22,74,66,false,fireproof,keenness
1031,minute werewolf,1859,230,49 per L,44.07,52,26,93,true,minute,werewolf
1032,minim nocturnes,964,362,35 per g,16.12,32,79,22,false,minim,nocturnes
1033,gabbroid rebel,617,525,20 per z,38.14,94,61,90,true,gabbroid,rebel
1034,rhomboid cistvaen,2885,165,86 per g,58.03,93,20,60,true,rhomboid,cistvaen
1035,clastic fusains,730,285,57 per L,39.58,95,77,36,true,clastic,fusains
1036,ablaze terrine,2470,709,52 per g,74.23,87,74,36,true,ablaze,terrine
1037,bijou despond,755,792,65 per G,6.81,41,62,38,false,bijou,despond
1038,flitting fieldmouse,875,50,34 per a,52.3,35,30,85,true,flitting,fieldmouse
1039,discreet ratas,1756,542,56 per U,39.05,63,11,12,false,discreet,ratas
1040,prowessed locknut,2093,220,50 per H,39.68,8,80,89,false,prowessed,locknut
1041,uncursed choiceness,2541,485,02 per f,6.53,15,2,100,true,uncursed,choiceness
1042,breakneck stepson,1855,673,04 per V,46.24,68,20,92,true,breakneck,stepson
1043,frontal henbane,2533,539,33 per N,30.62,37,70,98,true,frontal,henbane
1044,resigned rial,1350,799,89 per o,85.24,28,87,25,false,resigned,rial
1045,unmanned braiding,2680,306,90 per E,13.42,24,50,27,false,unmanned,braiding
1046,erose bluethroats,984,219,66 per w,22.58,56,29,25,false,erose,bluethroats
1047,hipper scunners,1638,14,59 per Q,97.03,82,23,1,false,hipper,scunners
1048,intact chichi,692,520,24 per J,75.62,7,71,93,true,intact,chichi
1049,mono sharpers,1802,418,58 per y,75.86,10,90,90,true,mono,sharpers
1050,foughten yodler,1072,554,75 per X,93.33,19,20,22,true,foughten,yodler
1051,hamate cuppers,2696,180,70 per m,14.19,30,84,85,true,hamate,cuppers
1052,retained wrecker,2266,128,73 per C,39.09,32,89,91,false,retained,wrecker
1053,fugal bigmouth,162,148,28 per D,95.15,17,23,80,true,fugal,bigmouth
1054,cryptic margay,61,190,24 per E,86.85,73,26,30,false,cryptic,margay
1055,unchaste goldfinch,2719,764,93 per e,41.4,20,61,98,true,unchaste,goldfinch
1056,plotful churner,2081,676,73 per g,51.2,90,74,26,false,plotful,churner
1057,sandalled forfeit,862,615,81 per P,89.09,35,55,73,true,sandalled,forfeit
1058,righteous kakis,1536,307,94 per c,81.58,80,8,87,false,righteous,kakis
1059,vaulted storehouse,2481,119,40 per d,32.27,65,93,61,false,vaulted,storehouse
1060,soaring schizoids,1035,181,30 per y,68.27,97,91,53,false,soaring,schizoids
1061,pursued masseurs,1347,424,76 per A,71.42,10,47,95,true,pursued,masseurs
1062,amok rhizome,1907,231,12 per u,19.14,56,78,40,false,amok,rhizome
1063,beguiled wassail,1727,680,26 per S,7.65,49,20,5,true,beguiled,wassail
1064,broch brickyard,2053,234,60 per g,62.4,63,65,80,true,broch,brickyard
1065,glary cowhage,369,569,98 per d,58.9,39,2,84,false,glary,cowhage
1066,intown cruller,1694,594,38 per K,34.81,21,64,72,true,intown,cruller
1067,arrhythmic crosstown,2230,522,16 per k,14.3,80,74,14,true,arrhythmic,crosstown
1068,unreached ragbolt,2707,408,66 per D,91.8,6,26,27,true,unreached,ragbolt
1069,crumpled muzhik,1489,464,85 per t,54.95,87,47,14,false,crumpled,muzhik
1070,jewelled axon,1814,510,19 per F,24.75,28,38,30,true,jewelled,axon
1071,monthly valets,1031,371,57 per L,66.51,39,81,11,true,monthly,valets
1072,beguiled cantle,2135,791,19 per A,52.74,4,43,50,false,beguiled,cantle
1073,sunken fewness,1891,263,26 per i,99.26,44,5,95,true,sunken,fewness
1074,rosy eldest,721,489,32 per p,5.54,98,22,70,false,rosy,eldest
1075,childish pace,2132,519,81 per l,87.84,3,79,76,true,childish,pace
1076,unmanned dungeon,836,660,22 per j,47.26,45,6,17,true,unmanned,dungeon
1077,gushy fireworks,538,270,33 per q,83.75,31,93,87,false,gushy,fireworks
1078,painful carvels,1632,635,15 per z,82.37,67,51,73,false,painful,carvels
1079,dronish grunions,1989,537,20 per y,33.53,87,98,54,true,dronish,grunions
1080,inrush bridoons,1744,792,25 per w,63.39,29,49,81,false,inrush,bridoons
1081,unwiped chorines,462,794,91 per X,13.29,50,21,42,false,unwiped,chorines
1082,fussy tule,1617,500,21 per G,26.31,21,35,21,false,fussy,tule
1083,erect draughter,731,670,48 per s,55.07,86,54,60,true,erect,draughter
1084,teensy dermis,2674,132,23 per C,20.28,23,83,42,true,teensy,dermis
1085,immane mridang,787,699,88 per u,43.62,31,53,65,false,immane,mridang
1086,prudish cossie,2253,128,05 per G,29.32,60,25,85,false,prudish,cossie
1087,prepared plummet,2886,706,14 per G,91.19,44,31,81,true,prepared,plummet
1088,uncut pinchcock,1981,56,18 per a,65.47,24,19,23,false,uncut,pinchcock
1089,foamless bogy,2701,485,56 per m,43.28,12,18,92,false,foamless,bogy
1090,septate quillon,299,462,11 per h,8.48,73,35,74,true,septate,quillon
1091,stumbling zebus,286,540,65 per v,27.5,30,10,7,true,stumbling,zebus
1092,wrapround brakeman,714,283,82 per h,45.14,68,99,96,true,wrapround,brakeman
1093,sallow southwards,2418,382,73 per K,79.54,21,73,82,false,sallow,southwards
1094,shaky allspice,515,231,97 per T,61.46,66,55,27,true,shaky,allspice
1095,trifling burlap,2883,120,87 per F,93.96,46,21,1,false,trifling,burlap
1096,stirless dauphins,2609,253,86 per R,52.38,31,59,8,true,stirless,dauphins
1097,choosy dendrites,1075,212,64 per h,23.19,7,67,53,true,choosy,dendrites
1098,lated snigger,835,470,53 per b,98.6,30,65,5,false,lated,snigger
1099,smuggest sluggard,726,718,72 per B,98.09,67,23,92,true,smuggest,sluggard
1100,astral ploughman,2810,104,62 per t,81.58,46,64,19,true,astral,ploughman
1101,goateed markhors,2680,549,48 per x,5.39,21,49,29,true,goateed,markhors
1102,fenny parpends,193,530,85 per L,81.77,62,34,15,false,fenny,parpends
1103,furthest greatness,303,303,82 per F,12.66,30,4,98,true,furthest,greatness
1104,quartan sputum,781,78,56 per j,73.91,20,86,97,false,quartan,sputum
1105,snubby hornbooks,1297,723,17 per p,94.9,39,16,30,true,snubby,hornbooks
1106,papist zander,149,568,78 per p,38.36,61,69,58,false,papist,zander
1107,intact partridge,129,239,68 per O,52.4,94,79,61,true,intact,partridge
1108,fusty caster,2884,244,37 per P,17.87,63,46,73,false,fusty,caster
1109,zincoid blunger,1703,215,52 per k,82,9,10,27,true,zincoid,blunger
1110,amuck introits,1979,737,74 per y,46.01,76,21,34,true,amuck,introits
1111,inmost alkyd,1959,64,96 per f,48.95,22,38,74,true,inmost,alkyd
1112,latish stelas,449,371,38 per V,36.92,47,10,6,true,latish,stelas
1113,parklike hunters,233,580,70 per W,68.28,9,52,70,true,parklike,hunters
1114,fibroid bollock,1475,313,82 per m,48.04,1,9,76,true,fibroid,bollock
1115,unwrung seedbed,494,225,84 per m,22.86,75,31,77,false,unwrung,seedbed
1116,leafless methos,804,300,40 per W,83.48,95,19,56,true,leafless,methos
1117,weary routing,2343,779,55 per a,79.61,80,80,20,false,weary,routing
1118,oozing choultries,33,584,35 per X,40.3,32,50,26,false,oozing,choultries
1119,wounded braces,831,245,47 per x,28.11,36,7,100,true,wounded,braces
1120,incised mawkins,2395,94,71 per z,77.97,97,23,66,true,incised,mawkins
1121,devoid amahs,625,133,05 per d,23.84,30,100,31,true,devoid,amahs
1122,gruntled pourpoint,1110,7,32 per U,46.21,31,41,14,true,gruntled,pourpoint
1123,debauched defile,2818,625,15 per F,87.9,67,38,26,false,debauched,defile
1124,broody bigwig,1567,409,14 per q,99.69,56,94,68,true,broody,bigwig
1125,zestful ferries,1916,566,18 per d,34.78,12,53,37,true,zestful,ferries
1126,tintless renowns,1692,56,37 per v,19.47,46,80,79,false,tintless,renowns
1127,graspless misfits,366,575,09 per H,78.61,96,79,85,true,graspless,misfits
1128,contrate standfast,1363,445,90 per d,86.96,31,43,37,false,contrate,standfast
1129,tinkling offals,916,253,02 per E,95.09,21,2,51,true,tinkling,offals
1130,darkish stemmers,1359,318,37 per q,80.18,93,64,7,true,darkish,stemmers
1131,unweighed gabelle,2876,144,17 per g,82.15,5,16,15,false,unweighed,gabelle
1132,flameproof poddy,392,130,86 per B,47.59,18,63,8,true,flameproof,poddy
1133,adnate chancre,2654,109,55 per l,70.84,92,36,16,false,adnate,chancre
1134,rotate nymphos,1347,241,65 per F,7.42,33,32,52,true,rotate,nymphos
1135,conferred zlotys,2526,211,02 per y,88.16,52,65,12,true,conferred,zlotys
1136,beating incus,1680,261,80 per t,48.94,43,21,45,false,beating,incus
1137,surpliced tavern,1075,677,78 per u,82.29,35,37,46,true,surpliced,tavern
1138,bankrupt brownness,255,712,69 per N,71.43,19,57,43,false,bankrupt,brownness
1139,sonsy coamings,835,214,65 per v,8.02,43,4,7,true,sonsy,coamings
1140,confirmed shipman,18,157,37 per S,7.5,87,56,2,false,confirmed,shipman
1141,dullish hooters,2195,715,77 per n,57.01,62,35,73,true,dullish,hooters
1142,rearward salvage,2708,153,90 per d,93.69,15,17,20,true,rearward,salvage
1143,chiseled wrigglers,1358,389,51 per F,26.31,12,77,69,true,chiseled,wrigglers
1144,talking bicarb,912,739,41 per a,36.29,25,7,37,false,talking,bicarb
1145,scurrile mridangs,1781,534,75 per P,15.59,63,22,9,false,scurrile,mridangs
1146,driest trimer,644,253,51 per r,66.04,58,56,79,false,driest,trimer
1147,unframed wearing,2541,23,21 per K,66.14,64,72,92,false,unframed,wearing
1148,hangdog broch,277,660,65 per g,40.72,70,54,29,false,hangdog,broch
1149,ternate syncarp,1970,355,35 per w,42.26,60,22,68,true,ternate,syncarp
1150,mannish boodles,800,522,55 per B,65.38,61,99,66,true,mannish,boodles
1151,seeing yobbos,2826,490,82 per Q,9.98,57,30,54,false,seeing,yobbos
1152,unburned pintle,2095,604,02 per f,59.49,86,51,31,true,unburned,pintle
1153,threadbare presidents,1340,164,73 per e,98.68,36,22,70,false,threadbare,presidents
1154,jasp legates,325,674,24 per D,25.35,18,93,33,true,jasp,legates
1155,theist clonus,82,29,57 per p,75.39,96,88,37,true,theist,clonus
1156,monger edging,2501,447,70 per L,80.38,76,32,83,true,monger,edging
1157,ample comment,2276,310,91 per a,73.52,30,45,95,true,ample,comment
1158,starlight saprobes,938,790,97 per w,19.07,12,32,91,false,starlight,saprobes
1159,said boozers,2396,477,79 per X,23.61,93,34,62,false,said,boozers
1160,viscous ringers,1423,543,25 per d,61.01,33,5,42,false,viscous,ringers
1161,marching transpose,2833,362,79 per w,15.03,59,53,53,true,marching,transpose
1162,castled beagling,296,20,56 per N,32.32,82,18,76,false,castled,beagling
1163,bucktooth furlongs,1317,687,74 per C,87.89,44,12,21,false,bucktooth,furlongs
1164,pregnant fillies,2725,218,90 per J,33.66,51,46,10,true,pregnant,fillies
1165,fancied theca,1003,670,83 per m,57.37,75,41,49,false,fancied,theca
1166,sandy vermeils,2111,504,47 per L,60.18,8,94,34,true,sandy,vermeils
1167,scombroid smithy,2800,185,35 per t,5.55,46,59,7,false,scombroid,smithy
1168,inmost felly,157,242,73 per S,40.23,28,60,84,false,inmost,felly
1169,intact nestle,754,121,30 per W,2.75,68,89,70,true,intact,nestle
1170,cheery ribalds,1844,219,60 per t,41.94,22,4,52,true,cheery,ribalds
1171,gimlet termors,1662,745,81 per V,80.97,82,64,48,true,gimlet,termors
1172,honest merlon,971,74,17 per y,21.97,82,2,56,false,honest,merlon
1173,uncharged syntax,1719,510,66 per Q,44.6,49,20,16,false,uncharged,syntax
1174,gemel pheasant,1673,739,39 per I,63.65,5,88,23,false,gemel,pheasant
1175,whoreson mazards,2835,214,77 per K,69.3,52,89,79,false,whoreson,mazards
1176,dentoid pollans,1245,78,80 per j,4.99,65,77,80,false,dentoid,pollans
1177,piping swimsuit,169,351,73 per J,23.44,44,100,37,true,piping,swimsuit
1178,unploughed sweeping,1943,217,43 per H,9.21,30,81,62,true,unploughed,sweeping
1179,louvred farmyard,1913,763,45 per g,6.52,22,91,68,false,louvred,farmyard
1180,tippy lamprey,805,633,03 per B,78.51,63,35,20,true,tippy,lamprey
1181,poachy fimbles,788,315,19 per e,93.84,85,99,80,true,poachy,fimbles
1182,hopeless pantsuit,2676,196,97 per G,66.9,97,55,91,true,hopeless,pantsuit
1183,cloudy glimmer,2467,686,79 per c,5.74,93,53,86,true,cloudy,glimmer
1184,jellied tomtits,403,130,09 per Q,59.86,69,91,66,true,jellied,tomtits
1185,wrongful flourish,2259,110,66 per f,91.73,66,52,28,true,wrongful,flourish
1186,beguiled fervor,2779,621,51 per K,58.87,16,36,37,false,beguiled,fervor
1187,present tutty,1859,340,91 per Q,15.11,48,72,84,true,present,tutty
1188,watchful naphthene,675,430,30 per z,23.14,38,97,32,false,watchful,naphthene
1189,cleanly moonquake,818,638,92 per O,28.28,84,30,14,true,cleanly,moonquake
1190,inboard lascar,2599,389,62 per K,18.59,80,18,95,true,inboard,lascar
1191,sniffy lubra,1110,270,64 per v,9.52,40,6,22,false,sniffy,lubra
1192,traplike charlocks,813,19,98 per D,1.85,44,37,23,true,traplike,charlocks
1193,gemmy cutis,2147,113,61 per p,53.54,7,6,61,true,gemmy,cutis
1194,tensing bronchos,652,586,16 per A,25.86,83,30,64,false,tensing,bronchos
1195,hyoid winner,2672,522,69 per D,15.93,74,7,24,true,hyoid,winner
1196,wicker beanies,652,289,39 per B,67.53,99,19,13,false,wicker,beanies
1197,dyeline playsuits,2825,673,21 per C,45.96,33,46,67,false,dyeline,playsuits
1198,vestral clashers,66,411,52 per s,86.61,36,90,19,true,vestral,clashers
1199,unploughed coarseness,1265,770,30 per e,50.65,38,50,55,false,unploughed,coarseness
1200,shawlless barghest,797,410,46 per j,85.03,42,50,36,true,shawlless,barghest
1201,boastful regents,1233,129,06 per o,83.22,46,87,24,false,boastful,regents
1202,rhomboid uptrend,2285,177,70 per Q,36.44,48,22,5,false,rhomboid,uptrend
1203,asquint sculles,1442,644,83 per G,16.47,43,99,66,true,asquint,sculles
1204,bilious moper,1269,791,10 per A,20.34,1,57,93,false,bilious,moper
1205,inbred gooneys,1426,261,70 per f,66.77,73,100,56,false,inbred,gooneys
1206,shaken bridoon,2783,277,56 per J,72.22,77,58,6,false,shaken,bridoon
1207,dumbstruck damnedest,926,669,28 per f,50.24,21,63,25,false,dumbstruck,damnedest
1208,revealed seigneur,1530,311,55 per f,23.08,20,2,27,false,revealed,seigneur
1209,sweeping baffler,2535,734,40 per b,94.63,28,78,16,false,sweeping,baffler
1210,woven matting,937,720,06 per G,89.06,23,13,2,false,woven,matting
1211,speeding medics,1597,240,49 per p,36.75,73,25,23,true,speeding,medics
1212,amused blowpipes,174,455,04 per a,37.42,2,3,100,true,amused,blowpipes
1213,pucka meows,558,62,22 per f,42.47,7,49,11,true,pucka,meows
1214,volumed dryers,1916,609,04 per X,77.51,21,23,63,true,volumed,dryers
1215,ganoid suspects,2579,716,36 per z,23,6,90,76,true,ganoid,suspects
1216,sulkies gorgets,620,72,04 per H,9.41,90,68,3,true,sulkies,gorgets
1217,rigid freshness,1173,433,42 per I,5.74,75,23,72,false,rigid,freshness
1218,unkenned borates,593,485,52 per R,17,26,94,69,true,unkenned,borates
1219,unhusked coattails,83,140,25 per r,93.84,58,58,62,true,unhusked,coattails
1220,priceless pelter,2295,758,32 per d,86.58,65,35,19,false,priceless,pelter
1221,remiss hocker,184,171,59 per e,40.17,45,87,99,true,remiss,hocker
1222,chippy abvolt,1287,300,13 per u,74.51,89,19,68,false,chippy,abvolt
1223,thriftless longas,2011,145,24 per Z,63.13,96,57,78,false,thriftless,longas
1224,seedless saker,320,373,98 per B,34.91,92,39,52,true,seedless,saker
1225,unwound contest,690,350,95 per v,57.41,10,95,98,true,unwound,contest
1226,unbathed prodromes,1072,631,07 per G,15.24,29,25,17,true,unbathed,prodromes
1227,airtight duvet,1307,171,89 per x,26.56,79,18,4,false,airtight,duvet
1228,blissful parings,2154,417,75 per R,99.43,65,78,63,true,blissful,parings
1229,dapper chigoe,579,431,97 per J,23.14,65,67,2,true,dapper,chigoe
1230,mirky kwanza,2781,739,28 per W,21.58,49,58,95,false,mirky,kwanza
1231,mirky pinfolds,2124,250,83 per s,65.84,77,50,50,false,mirky,pinfolds
1232,inshore soundness,2554,558,21 per Y,71.32,92,14,57,true,inshore,soundness
1233,duckie randy,1267,125,74 per R,99.85,71,77,47,true,duckie,randy
1234,cirrose flyweight,2698,310,57 per g,86.23,53,13,97,true,cirrose,flyweight
1235,randy trapper,2223,104,21 per J,86.27,2,53,76,true,randy,trapper
1236,unplumb fifers,2745,709,81 per W,95.77,62,95,28,false,unplumb,fifers
1237,taintless holists,272,752,42 per S,62.74,39,77,79,true,taintless,holists
1238,disliked shammes,2574,506,20 per l,95.99,95,78,39,true,disliked,shammes
1239,portly bobtails,959,493,40 per p,20.01,50,58,57,false,portly,bobtails
1240,unpicked slicker,729,557,81 per q,22.79,3,91,76,true,unpicked,slicker
1241,unbacked chortler,1533,32,22 per h,26.84,86,90,41,true,unbacked,chortler
1242,lathlike dossils,2766,394,12 per w,74.67,25,98,84,false,lathlike,dossils
1243,elapsed kiddies,1806,600,02 per S,49.59,35,76,70,true,elapsed,kiddies
1244,nodal waning,1244,621,89 per S,80.3,63,2,77,true,nodal,waning
1245,slippy rakis,850,427,17 per n,89.29,51,48,34,false,slippy,rakis
1246,unstuffed switchers,1084,255,04 per N,85.9,72,4,32,true,unstuffed,switchers
1247,careworn vega,1875,352,85 per Y,3.68,23,57,84,false,careworn,vega
1248,proxy kisser,625,306,00 per n,11.04,94,95,58,false,proxy,kisser
1249,ropy blacklists,2844,658,78 per N,67.66,45,94,29,true,ropy,blacklists
1250,unroped rightism,2240,315,13 per z,68.22,52,96,95,false,unroped,rightism
1251,trustless skates,793,228,42 per n,68.86,72,46,68,false,trustless,skates
1252,baptist foetor,85,406,90 per y,78.64,10,89,7,false,baptist,foetor
1253,flowered comers,656,226,62 per J,96.28,93,30,89,false,flowered,comers
1254,tearing browsings,2189,438,97 per w,65.93,65,36,1,false,tearing,browsings
1255,debauched crossfires,2680,489,17 per Q,19.72,94,97,40,false,debauched,crossfires
1256,babbling falsie,16,409,02 per t,54.61,83,69,35,true,babbling,falsie
1257,cuboid handbooks,1304,235,80 per U,6.06,69,83,85,false,cuboid,handbooks
1258,surly tripwire,1593,382,90 per h,39.35,11,87,9,false,surly,tripwire
1259,conchate oldster,2612,607,77 per f,62.64,95,28,96,false,conchate,oldster
1260,seaward baldrics,1731,209,23 per Z,92.03,25,58,46,false,seaward,baldrics
1261,maintained cookshop,2826,349,72 per R,34.45,92,90,54,false,maintained,cookshop
1262,nodose brightness,2067,283,89 per y,21.22,56,81,21,true,nodose,brightness
1263,trackless reeler,1012,509,57 per F,69.94,32,77,90,true,trackless,reeler
1264,unsmirched scorners,921,474,97 per B,83.66,82,78,14,false,unsmirched,scorners
1265,fretted stewards,2055,667,37 per L,41.03,27,5,65,true,fretted,stewards
1266,unscoured thigger,1281,67,77 per n,48.99,79,1,88,true,unscoured,thigger
1267,incised pleura,1506,62,21 per d,82.25,4,25,59,false,incised,pleura
1268,privies dartboard,2147,511,35 per K,54.89,96,51,80,false,privies,dartboard
1269,tawie cretins,297,386,37 per v,43.47,68,59,61,true,tawie,cretins
1270,unsworn foremast,1947,581,98 per W,75.65,55,19,92,false,unsworn,foremast
1271,cissoid sinnets,2243,678,24 per l,86.91,47,62,74,true,cissoid,sinnets
